lat,lng
45.4,-122.22
36.21,-121.13
47.5,-111.32
38.3,-104.64
41.74,-87.64
39,-74.81
30.33,-89.41
30.72,-88.1
32.01,-80.84
30.6,-88.11
40.65,-75.33
38.43,-81.81
32.07,-103.9
36.71,-105.41
31.45,-109.91
35.97,-107.19
34.28,-83.74
37.22,-77.3
30.72,-88.2
46.36,-124.03
29.02,-95.43
31.58,-99
31.09,-97.76
28.98,-95.98
31.76,-106.48
25.96,-80.34
43.63,-116.2
29.42,-95.01
32.74,-96.66
27.81,-97.08
29.94,-90.08
25.96,-80.21
25.85,-80.3
30.7,-88.09
30.68,-88.08
44.04,-91.48
27.19,-80.3
27.97,-82.71
32.03,-81.1
32.08,-81.08
25.73,-80.29
48.75,-118.62
26.2,-80.26
25.92,-80.34
27.93,-82.29
36.83,-76.31
25.76,-80.31
41.12,-112.03
41.32,-105.59
37.79,-122.43
47.21,-121.99
46.75,-118.53
40.68,-73.96
33.86,-78.88
39.96,-75.09
27.3,-82.44
25.9,-80.22
33.52,-90.17
25.89,-80.18
30.8,-81.7
30.66,-88.09
35.43,-97.48
39.84,-75
39.01,-74.87
39.04,-74.87
27.6,-97.21
29.32,-96.12
25.92,-81.72
40.69,-73.97
39.22,-74.71
29.8,-95.18
30.06,-90.62
29.95,-90.12
30,-90.23
30.84,-90.15
33.94,-96.71
36.4,-97.9
35.72,-97.35
29.4,-98.45
30.03,-93.86
29.85,-95.21
29.95,-90.12
30.43,-87.82
32.05,-81.09
32.09,-81.12
32.73,-84.02
32.9,-84.33
32.89,-84.33
32.06,-81.09
32.06,-81.05
34.17,-84.54
30.79,-88.3
33.49,-82.5
33.66,-84.99
32.33,-81.67
33,-81.3
30.66,-88.17
37.77,-122.26
34.06,-118.74
40.65,-73.59
27.22,-80.24
29.86,-95.4
29.62,-95.43
28.24,-97.76
29.61,-95.19
26.23,-98.48
37.51,-112.82
25.85,-80.3
25.76,-80.35
24.68,-81.35
25.83,-80.36
26.15,-80.18
25.82,-80.2
25.86,-80.3
25.88,-80.3
25.95,-80.33
26.05,-80.36
25.75,-80.23
25.54,-80.46
38.61,-76.89
39.93,-75.18
30.71,-88.17
29.7,-95.37
39.92,-74.15
31.06,-97.39
25.89,-80.29
26.11,-80.19
30.06,-95.19
29.93,-95.58
30.35,-96.52
30.64,-93.96
42.88,-100.56
39.83,-75.13
39.01,-74.94
25.88,-80.12
26.2,-80.09
25.7,-80.43
26.19,-80.18
25.77,-80.33
37.81,-81.24
36.89,-76.24
37.74,-76.53
38.94,-74.93
33.79,-78.73
48.11,-117.25
41.03,-71.94
27.07,-80.15
28.1,-82.73
27.76,-98.08
30.28,-96.57
31.55,-97.13
36.39,-98.09
33.99,-96.63
30.69,-88.29
26.71,-81.74
30.17,-96.42
30.64,-96.38
30.64,-96.38
34.17,-86.02
30.19,-97.81
25.89,-80.3
25.69,-80.37
30.32,-81.6
29.98,-91.2
37.18,-104.51
47.16,-111.88
47.91,-114.21
46.13,-112.95
38.75,-90.27
30.76,-88.08
30.7,-88.07
30.72,-88.15
40.95,-72.21
42.66,-71.33
34.1,-118.23
41.1,-104.82
47.5,-111.32
35.52,-76.99
41.68,-86.23
30.4,-88.5
29.96,-90.06
40.68,-102.84
30.18,-96.6
29.78,-95.18
29.49,-98.4
27.51,-82.72
28.58,-81.4
28.24,-81.6
26.25,-81.81
30.96,-86.65
36.29,-84.11
40.71,-112.11
29.75,-95.54
31.34,-94.71
27.73,-97.4
29.71,-95.41
36.83,-105.58
47.9,-117.31
25.96,-80.14
25.73,-80.24
35.55,-77.06
40.13,-87.6
45.07,-89.91
30.02,-95.55
35.39,-97.55
42.79,-76.93
34.36,-77.7
30.37,-89.07
37.37,-108.32
29.95,-90.1
25.9,-80.21
41.89,-87.75
38.74,-85.06
35.97,-107.19
36.01,-105.3
34.8,-106.69
34.06,-106.9
34.41,-103.22
36.71,-78.23
29.81,-95.39
29.98,-90.08
30.1,-90.49
29.97,-90.07
30.79,-89.87
35.52,-97.52
36.37,-105.26
41.69,-106.41
46.13,-112.96
25.87,-80.25
33.69,-78.96
27.12,-80.24
30.64,-88.11
30,-90.26
29.97,-90.23
29.57,-90.67
28.4,-80.76
37.18,-76.54
35.82,-78.53
30.66,-88.18
26.02,-80.15
25.73,-80.37
26.06,-80.17
25.77,-80.26
25.79,-80.25
25.57,-80.35
25.75,-80.24
31.1,-97.35
39.76,-94.81
41.59,-87.42
33.06,-97.01
32.71,-97
29.29,-94.81
29.41,-95.26
32.89,-97.54
34.98,-85.3
31.86,-82.59
25.76,-80.24
26.83,-80.13
30.37,-90.09
30.24,-92.03
29.97,-90.05
30.46,-91.18
30.28,-91.24
29.98,-90.05
30.19,-93.58
30.42,-88.65
30.19,-92.58
29.77,-95.74
34.21,-99.55
31.58,-95.85
29.39,-94.99
39.36,-74.43
39,-74.81
40.31,-74.04
39.27,-74.59
40.68,-74.11
39.27,-74.59
39.33,-74.5
30.78,-85.23
28.3,-81.36
30.35,-81.67
28.98,-82.12
27.53,-80.39
26.43,-81.43
27.82,-82.71
47.49,-117.67
47.88,-117.67
39.72,-104.97
32.09,-81.16
29.97,-90.07
30.87,-83.28
25.63,-80.31
25.86,-80.29
30.31,-81.64
29.91,-89.98
30.52,-91.16
30.24,-92.01
30.23,-93.2
29.98,-90.16
30.3,-91.82
30.06,-90.56
30.22,-93.22
30.19,-93.19
29.99,-90.2
30.71,-90.52
30.21,-92.52
29.93,-90.03
43.18,-77.62
32.36,-84.18
45.49,-92.31
29.57,-95.38
29.88,-95.72
29.46,-81.12
41.55,-88.05
32.79,-117.24
29.88,-95.34
28.73,-100.49
28.72,-100.5
30.17,-91.15
32.48,-80.98
34.31,-83.82
30.21,-92.66
30.19,-93.21
30.02,-90.22
30.41,-88.8
30.65,-90.14
30.83,-83.97
29.71,-95.53
30.67,-88.12
41.03,-71.94
38.37,-87.56
26.1,-98.23
29.44,-98.69
39.79,-75.15
26.67,-80.06
27.99,-82.7
24.56,-81.8
28.52,-81.32
25.56,-80.48
28.89,-81.31
27.63,-80.38
30.06,-95.24
29.87,-95.43
29.47,-98.46
26.27,-97.58
31.1,-88.24
33.73,-84.44
32.72,-87.19
30.28,-97.72
29.55,-95.8
29.68,-95.5
29.76,-95.54
32.93,-97.08
30.19,-93.22
30.74,-89.87
29.98,-90.08
30.18,-93.2
30.23,-93.14
30.33,-93.2
29.96,-90.4
30.18,-93.2
30.15,-93.21
30.5,-92.41
26.8,-80.29
32.52,-81.53
39.63,-74.79
41.09,-72.39
41.41,-84.48
40.12,-83.04
41.76,-81.21
34.51,-112.51
38.72,-75.08
34.44,-110.54
38.72,-75.09
33.48,-111.97
38.67,-75.17
38.79,-75.15
32.73,-109.72
39.42,-75.73
33.88,-111.92
33.55,-112.12
44.91,-107.16
44.02,-107.97
33.04,-80.22
34.69,-80.11
47.84,-122.1
32.13,-80.79
31.99,-81.12
31.17,-81.49
27.76,-82.76
25.75,-80.39
39.33,-74.5
34.38,-79.37
34.6,-79.69
39.34,-78.75
31.81,-85.96
33.2,-80.03
32.89,-79.92
33.14,-80.04
33.41,-112.04
46.69,-120.75
36.88,-76.24
33.02,-83.1
32.79,-79.95
32.86,-83.8
45.99,-112.52
33.39,-111.55
39.93,-104.79
41.32,-89.31
38.48,-86.17
30.34,-89.27
36.89,-76.32
38.25,-104.49
46.5,-94.24
41.55,-70.56
33.45,-86.95
32.77,-79.93
29.74,-95.49
31.2,-81.37
36.73,-75.94
38.95,-78.23
32.24,-80.73
35.11,-83.01
27.23,-80.27
33.45,-112.13
33.43,-111.85
42.85,-106.39
30.35,-90.07
32.45,-81.76
36.75,-75.95
33.48,-79.13
33.88,-80.4
41.46,-70.61
41.3,-86.48
38.95,-122.66
48.65,-118.74
34.25,-84.79
38.94,-94.68
29.31,-94.8
29.32,-94.75
29.31,-94.77
27.23,-80.27
35.86,-78.72
29.96,-90.04
34.02,-117.76
34.1,-118.5
34.1,-118.41
30.11,-81.73
27.93,-82.72
40.43,-79.99
40.05,-79.08
29.95,-90.12
46.86,-122.26
37.02,-76.35
41.38,-75.54
37.11,-119.32
39.96,-74.07
39.55,-87.93
36.76,-75.95
28.09,-82.47
36.01,-88.62
40.59,-73.58
47.69,-117.38
39.93,-104.96
39.83,-86.14
25.95,-81.7
40.07,-76.47
31.74,-95.61
30.41,-94.92
30.09,-93.89
30.46,-97.64
35.74,-95.96
42.05,-71.74
29.33,-94.95
32.74,-96.82
32.75,-96.68
33.72,-102.76
31.66,-106.18
28.91,-98.54
30,-95.16
47.37,-114.58
46.85,-113.85
28.69,-81.4
30.36,-89.19
26.11,-80.16
32.13,-80.78
30.43,-88.96
30.45,-88.81
30.36,-88.54
41.9,-87.76
39.97,-86.11
41.69,-88.3
30.42,-88.82
26.21,-80.1
26.16,-80.1
30.3,-89.38
30.84,-89.52
31.2,-81.39
31.32,-89.3
31.94,-81.06
26.5,-80.1
33.86,-78.66
40.9,-73.42
26.25,-81.76
41.56,-70.65
25.78,-80.33
25.95,-80.26
35.74,-78.79
34.23,-81
35.92,-79.09
62.15,-150.03
58.44,-135.77
41.9,-71.25
40.75,-111.93
38.52,-122.93
38.98,-119.89
39.68,-86.05
34.96,-106.24
36.13,-115.08
34.04,-81.13
36.99,-76.39
29.28,-94.81
28.66,-81.52
28.32,-81.35
25.58,-80.34
29.3,-94.79
26.16,-80.11
30.26,-87.72
34.6,-78.65
36.06,-78.7
28.37,-81.35
25.95,-81.73
27.3,-80.32
40.65,-73.37
40.94,-73.38
29.6,-95.52
29.41,-94.9
30.16,-94.01
29.46,-95.1
34.37,-80.08
31.14,-81.49
32.9,-80
25.51,-80.41
29.92,-95.4
29.86,-95.67
29.73,-93.9
29.93,-95.49
29.96,-93.93
29.68,-95.6
28.74,-100.5
29.41,-94.91
30.45,-86.57
26.62,-81.89
26.08,-80.29
27.95,-82.75
28.37,-81.25
30.03,-90.02
30.59,-90.18
40.7,-74.22
38.98,-74.84
39.24,-75.17
39.39,-74.39
34.01,-81.22
25.96,-80.16
26.2,-80.15
44.8,-123.04
39.65,-74.19
39.92,-74.08
25.71,-80.33
25.68,-80.35
28.62,-81.19
35.75,-105.93
25.77,-80.35
27.32,-82.57
28.67,-81.31
30.36,-87.19
32.05,-81.11
34.07,-83.82
31.06,-81.59
31.22,-81.47
32.01,-80.98
31.18,-81.48
31.99,-80.99
41.75,-70.43
41.69,-69.96
30.12,-93.99
41.31,-73.04
35.52,-97.63
36.61,-94.81
45.11,-92.51
34.39,-96.13
34.91,-95.77
29.63,-95.43
28.99,-95.97
30.22,-85.89
30.45,-86.55
30.62,-88.12
26.2,-98.35
39.94,-77.36
38.68,-76.21
26.64,-80.26
41.22,-71.57
29.31,-94.77
29.3,-94.79
29.3,-94.79
29.48,-95.11
29.14,-95.41
29.18,-94.98
39.59,-74.22
39.25,-106.89
42.26,-71.06
39.24,-75.99
40.73,-74.04
39.11,-74.75
39.56,-74.24
39,-74.82
39.91,-75.02
38.94,-74.93
39.24,-74.62
31.16,-81.39
34.49,-82.7
30.88,-83.28
45.27,-111.35
41.21,-73.37
41.7,-71.43
29.72,-95.42
32.74,-97.27
30.28,-97.34
29.63,-95.51
32.88,-96.86
29.67,-95.12
29.3,-94.92
29.54,-95.78
29.64,-95.52
29.55,-95.79
29.19,-94.98
29.47,-95.03
29.47,-94.6
29.67,-95.23
35.14,-101.9
37.79,-80.31
30.03,-93.84
28.41,-96.5
29.28,-94.81
29.28,-94.82
33.22,-97.14
29.29,-94.8
27.74,-97.13
25.61,-80.44
42.3,-70.89
26.26,-80.08
32.07,-81.09
33.33,-80.41
26.15,-80.32
31.95,-94.25
40.01,-74.06
31.27,-88.02
32.58,-82.15
40.01,-74.06
39.6,-74.21
40.88,-72.46
39.28,-74.56
40.04,-74.15
39.29,-74.56
40.45,-74.13
39.91,-74.13
39.68,-74.15
39.5,-75.12
38.99,-74.83
40.1,-74.04
29.3,-94.79
29.41,-94.93
27.34,-80.28
29.8,-95.48
34.99,-97.41
32.65,-81.02
31.97,-81.13
33.6,-83.94
33.52,-84.22
33.62,-84.37
39.37,-86.74
32.63,-94.2
28.03,-97.52
34.23,-102.41
39.38,-75.02
36.7,-75.93
37.29,-122.18
30.7,-89.12
33.73,-84.3
32.01,-80.96
33.6,-84.52
33.02,-96.72
29.28,-94.83
29.28,-94.81
28.89,-81.67
26.98,-82.08
28.32,-81.39
28.25,-81.28
28.39,-81.4
29.23,-95.34
29.2,-94.95
29.28,-94.83
29.99,-94.01
29.11,-95.34
29.54,-95.81
39.03,-74.93
39.27,-75.23
40,-74.06
35.11,-78.14
25.77,-80.28
26.29,-80.15
31.98,-81.07
30.78,-88.08
41.41,-95
32.01,-81.07
33.76,-84.15
32.02,-81.21
41.62,-70.86
26.27,-81.81
29.38,-95.19
25.95,-80.13
25.95,-80.17
38.93,-74.93
28.7,-81.29
26.2,-81.8
36.93,-76.23
40.89,-88.62
42.79,-82.8
47.55,-117.65
39.95,-87.46
38.28,-89.19
40.66,-75.27
41.46,-75.63
39.05,-120.13
39.93,-120.95
31.19,-81.38
34.4,-80.06
29.06,-95.41
30.11,-94.19
29.28,-94.83
29.39,-94.93
29.16,-95.42
30.04,-94.74
28.95,-95.36
29.08,-95.65
32.33,-96.61
32.72,-96.89
31.74,-99.35
31.65,-97.48
28.99,-95.33
29.36,-95.09
29.98,-93.96
37.73,-97.41
26.11,-97.17
46.91,-117.08
47.4,-123.03
48.16,-122.12
32.15,-80.78
36.18,-80.24
25.79,-80.14
41.6,-70.84
35.48,-77.58
25.88,-80.32
33.92,-78.2
25.67,-80.45
27.61,-80.38
26.63,-81.96
37.05,-76.29
25.94,-80.31
26.36,-80.15
34.77,-78.25
42.49,-77.14
40.29,-80.19
26.28,-81.6
30.47,-88.35
30.48,-88.89
30.27,-87.7
30.33,-89.43
27.43,-80.34
27.26,-82.52
26.03,-80.23
26.1,-80.16
26.57,-81.98
30.23,-87.93
30.02,-90.08
38.01,-122.7
41.79,-88.26
41.89,-87.85
26.02,-80.19
25.77,-80.27
26.23,-80.29
38.29,-85.3
26.53,-80.07
25.95,-80.13
38.88,-105.24
47.23,-122.45
29.92,-90.11
29.97,-90.06
28.51,-81.27
28.36,-81.39
26.23,-80.21
28.39,-81.41
24.96,-80.57
26.17,-80.28
25.73,-80.31
26,-80.26
39.46,-75.99
39.95,-75.17
30.68,-83.19
32.43,-84.95
32.26,-81.22
32.52,-80.95
33.81,-84.08
40.04,-105.38
40.64,-73.29
40.67,-73.38
40.9,-73.55
40.76,-73.59
38.39,-75.07
36.92,-76.31
25.88,-80.13
25.65,-80.3
29.16,-81.5
45.67,-93.9
44.8,-107.46
41.21,-104.37
26.63,-80.05
27.25,-80.37
26.03,-81.69
25.83,-80.12
25.71,-80.41
25.74,-80.38
36.83,-121.67
34.24,-118.62
25.68,-80.34
26.04,-80.17
26.21,-81.81
32.39,-90.14
29.96,-90.37
30.06,-90.44
47.94,-117.32
44.9,-92.54
35.18,-86.12
30.45,-89.05
30.45,-88.81
26.14,-80.11
25.58,-80.32
26.25,-80.18
34.19,-77.81
40.09,-89.01
30.02,-90.12
24.96,-80.57
40.17,-74.02
39.75,-105.39
47.29,-121.09
32.17,-80.76
39.5,-105.18
40.25,-106.84
36.07,-95.96
29.73,-95.33
35.62,-90.89
37.88,-122.55
29.68,-95.62
29.46,-94.65
42.67,-78.8
41.69,-73.92
33.73,-84.48
26.1,-80.29
42.4,-71.17
32.81,-79.9
32.86,-80
26.2,-80.14
41.51,-71.25
32.18,-80.72
32.17,-80.74
39.9,-79.73
29.92,-90.12
28.53,-81.35
30.27,-87.71
47.7,-122.2
34.18,-118.19
33.99,-117.91
25.99,-80.25
25.74,-80.24
25.82,-80.33
26.16,-80.25
30.36,-83.05
30.28,-87.7
40.44,-74.12
28.55,-81.76
26.06,-80.27
25.87,-80.29
28.32,-82.67
39.79,-86.12
39.97,-74.94
33.13,-96.1
33.15,-96.73
30.5,-87.44
30.28,-92.67
33.05,-97.03
30.19,-93.58
30.04,-90.54
30.41,-88.65
29.31,-94.77
30.16,-93.77
29.78,-95.33
25.69,-80.44
25.77,-80.36
26.7,-80.06
33.05,-117.2
37.06,-76.67
30.12,-93.77
29.28,-94.83
29.27,-94.83
30.04,-93.85
30.09,-93.79
29.29,-94.8
29.52,-95.08
30.04,-93.83
28.97,-95.97
38.43,-82.38
42.98,-110.96
29.95,-95.5
32.55,-93.72
30.89,-89.21
31.42,-86.07
40,-74.06
34.37,-80.77
25.86,-80.13
32.52,-80.3
26.22,-80.1
32.82,-79.83
25.46,-80.45
25.91,-80.36
26.13,-80.12
26.26,-80.09
39.33,-74.49
40.45,-74.13
41.12,-74.25
30.72,-88.15
30.28,-87.7
30.29,-87.56
29.02,-95.44
39.61,-87.71
41.64,-70.3
25.89,-80.18
26.02,-80.13
25.65,-80.31
28.57,-81.34
38.6,-122.58
37.84,-122.24
39.27,-119.94
38.71,-123.44
38.51,-122.47
39.23,-74.64
39.03,-74.93
28.62,-81.37
29.63,-82.27
26.05,-80.17
28.47,-81.37
26.15,-81.72
40.51,-111.34
27.96,-82.13
44.36,-89.73
41.3,-96.17
41.71,-71.15
35.82,-86.07
42.01,-87.84
29.56,-95.56
30.29,-87.57
29.43,-94.68
25.86,-80.14
25.89,-80.35
28.56,-81.48
26.25,-80.17
26.4,-80.18
25.99,-80.22
25.9,-80.12
28.49,-81.28
28.42,-81.25
28.58,-81.58
37.29,-76.41
30.2,-92.07
41.69,-71.18
34.07,-77.9
28.62,-81.42
42.54,-71.14
29.02,-95.41
26.36,-80.17
25.59,-80.32
39.34,-84.33
41.37,-81.94
39.72,-84.18
39.67,-82.34
33.45,-112.11
33.5,-112.16
33.4,-112.1
33.3,-111.1
33.39,-112.04
38.64,-75.16
32.37,-112.87
33.42,-111.72
33.4,-111.76
33.48,-111.88
32.38,-112.86
33.62,-114.26
39.52,-119.8
48.39,-115.55
47.49,-111.28
45.03,-109.88
48.18,-117.04
47.07,-122.34
47.27,-111.7
43.63,-111.78
48.06,-114.51
46.26,-119.28
34.17,-103.35
46,-112.54
46.01,-112.54
35.12,-105.13
46.58,-120.53
40.11,-110.34
47.19,-113.49
45.99,-112.52
46.61,-120.51
43.07,-124.15
47.7,-117.38
41.26,-110.97
47.81,-122.25
47.47,-115.93
33.4,-104.54
37.48,-105.06
36.03,-106.09
41.34,-105.58
34.47,-104.23
33.41,-104.54
33.41,-104.53
46.33,-120.02
46.41,-117.05
38.47,-112.24
48.64,-122.37
40.63,-103.24
38.26,-104.62
46.37,-116.92
42.2,-121.79
48.3,-116.59
47.61,-119.3
46.47,-117.61
43.93,-107.37
46.37,-120.31
46.37,-120.31
46.45,-120.42
41.21,-73.03
38.83,-122.73
41.35,-72.11
34.33,-78.71
39.88,-74.14
39.82,-75.19
40.11,-74.03
30.01,-90.04
31.47,-88
30.06,-90.46
30.78,-88.19
30.66,-88.14
47.68,-117.44
47.71,-117.42
41.88,-80.14
34.2,-77.95
35.12,-77.05
29.9,-90.15
32.63,-114.38
34.58,-79.55
46.12,-122.96
47.42,-120.31
32.99,-112.13
33.74,-112.12
31.56,-110.3
30.02,-90.2
29.97,-90.1
32.78,-79.94
32.05,-81.07
29.98,-90.1
33.46,-112
32.3,-110.38
33.41,-110.85
35.19,-111.65
25.88,-80.29
25.96,-80.24
36.45,-103.17
35.17,-103.73
41.68,-87.62
39.33,-110.97
43,-87.94
48.73,-119.43
25.83,-80.27
30.72,-88.09
48.77,-116.11
32.24,-110.92
35.11,-106.65
40.94,-105.8
25.72,-80.4
30.36,-89.12
47.18,-122.7
41.47,-73.53
30.67,-88.07
31.84,-86.88
41.32,-72.01
47.78,-117.37
32.07,-81.05
41.33,-85.68
40.42,-86.76
41.83,-90.2
41.88,-90.18
30.37,-81.43
44.26,-107.59
37.02,-76.35
31.28,-86.27
39.54,-119.77
46.52,-114.05
46.59,-120.49
47.67,-117.37
37.9,-122.66
37.85,-122.02
30.5,-90.58
36.05,-80.25
30.66,-88.07
40.29,-86.03
40.22,-85.4
39.28,-95
47.87,-92.14
42.06,-71.04
35.77,-97.43
33.39,-104.55
41.42,-75.63
40.26,-76.86
37.92,-75.38
34.58,-87.65
22.02,-159.67
36.55,-76.01
30.97,-90.08
30.88,-90.44
30.37,-90.09
30.6,-88.08
34.98,-90.08
41.27,-122.04
29.29,-94.83
29.5,-94.99
31.13,-97.68
42.02,-94.37
41.31,-95.39
41.66,-70.14
34.45,-79.39
25.94,-80.21
33.1,-96.11
32.64,-97.18
31.27,-94.57
31.41,-94.72
27.51,-97.87
30.92,-93.98
30.71,-94.94
32.74,-96.89
29.95,-90.12
33.77,-84.37
33.72,-84.83
47.18,-122.44
47.53,-116.74
46.66,-118.86
31.99,-81.12
35.07,-79.02
26.02,-80.3
42.12,-72.57
25.46,-80.5
37.29,-77.29
32.36,-88.71
26.17,-80.25
25.93,-80.25
36.12,-115.11
38.61,-90.54
26,-80.14
42.91,-73.69
34,-84.15
34.5,-84.91
32.23,-80.74
32.07,-81.09
32.78,-79.99
34.42,-77.61
34.63,-85.31
30.42,-88.77
35.95,-96.05
40.77,-73.96
32.31,-96.62
25.73,-80.34
40.39,-75.28
25.99,-80.23
30.46,-90.11
30.28,-92.07
29.95,-90.32
29.6,-95.24
29.36,-98.44
30.08,-93.76
29.66,-95.34
29.66,-95.54
29.73,-93.9
29.67,-95.76
30.33,-95.58
29.95,-90.13
30.08,-90.48
30.4,-88.91
30.36,-88.55
32.07,-81.12
32.07,-81.09
32.07,-81.09
34.07,-84.03
33.78,-84.51
32.05,-81.12
32.03,-81.1
32.01,-80.98
31.45,-83.49
31.99,-80.85
32,-80.97
32.46,-84.97
30.77,-88.08
32.12,-87.39
33.51,-86.78
32.32,-80.47
26.02,-80.13
25.76,-80.35
25.85,-80.31
33.38,-79.29
25.45,-80.49
26.11,-80.16
42.25,-73.78
41.1,-72.37
40.85,-72.58
31.07,-87.87
30.72,-88.4
39.69,-74.24
40.2,-74.02
34.15,-118.6
40.09,-76.33
41.11,-72.35
29.41,-95.25
29.39,-94.9
32.79,-95.63
30.38,-97.76
29.88,-93.93
29.81,-94.82
30.08,-93.78
25.77,-80.23
26.18,-80.21
28.31,-81.45
25.67,-80.45
25.74,-80.33
30.42,-87.28
25.49,-80.43
25.74,-80.26
25.95,-80.22
40.21,-74.76
25.5,-80.41
39.76,-75
30.27,-87.7
32.66,-96.8
32.62,-97.3
47.98,-116.56
29.31,-94.79
33.07,-98.57
30.65,-93.91
28.75,-96.23
33.89,-98.5
28.83,-96.97
41.29,-95.95
43.14,-93.39
39.96,-75.24
25.7,-80.4
26.25,-80.09
25.86,-80.19
26.14,-80.14
25.85,-80.22
25.79,-80.24
25.77,-80.38
37.54,-77.33
38.42,-82.03
45.67,-118.78
46.61,-120.56
47.81,-118.32
46.01,-116.39
32.78,-79.94
39.27,-74.59
41.28,-72.81
26.57,-81.88
40.57,-74.23
40.17,-74.02
31.83,-99.09
31.95,-97.31
27.75,-98.07
33.47,-96.91
30.1,-94.16
27.74,-98.07
31.55,-97.13
40.33,-73.99
33.48,-82.03
28.43,-81.23
30.39,-88.98
29.03,-81.33
27.27,-82.4
30.21,-93.22
41.87,-99.28
35.29,-89.63
30.63,-88.09
30.73,-88.07
30.71,-88.1
30.83,-88.1
30.77,-88.09
48.02,-116.65
40.66,-73.98
37.57,-77.42
26.48,-81.82
47.47,-115.79
39.73,-105
44.11,-106.87
35.76,-83.67
43.51,-116.61
47.55,-116.47
47.7,-117.37
45.64,-110.56
35.36,-76.71
36.34,-84.01
28.52,-81.35
44.91,-109.17
27.71,-97.39
29.9,-95.31
29.93,-95.62
29.15,-80.99
27.78,-82.69
25.76,-80.23
40.22,-106.81
29.48,-95.11
29.72,-95.46
37.48,-106.54
25.86,-80.3
34.24,-77.93
35.51,-78.24
38.03,-86.09
35.02,-76.69
25.89,-80.23
26.09,-80.18
25.89,-80.21
30,-90.14
25.92,-80.24
39.8,-86.15
41.62,-87.66
32.06,-81.07
27.23,-80.27
32.31,-106.79
35.05,-89.84
32.01,-80.84
29.8,-95.33
30.04,-89.98
29.98,-90.14
30.46,-90.11
34.64,-98.41
37.98,-103.56
37.22,-104.46
47.05,-94.32
28.6,-81.36
41.57,-75.51
48.94,-122.63
28.52,-81.43
34.24,-77.93
33.85,-79.05
30.42,-89.05
30.76,-86.18
25.76,-80.38
26.02,-80.16
25.74,-80.3
25.86,-80.3
26.14,-80.23
41.61,-87.06
41.13,-73.25
40.82,-73.61
25.94,-80.14
37.4,-94.72
29.68,-95.13
25.82,-80.2
28.07,-97.1
29.68,-95.55
32.83,-96.71
31.96,-95.25
32,-80.85
30.83,-83.26
41.46,-96.79
25.61,-80.43
25.76,-80.36
25.48,-80.49
25.99,-80.24
25.75,-80.23
25.79,-80.25
30.23,-92.03
30.46,-90.91
30.03,-90.12
30.08,-90.5
30.22,-93.2
29.99,-90.08
29.9,-90.39
32.59,-96.92
30.4,-88.9
30.21,-93.23
35.18,-101.85
29.79,-95.15
32.31,-97.67
32.76,-97.8
39.98,-75.18
29.79,-95.4
39.97,-74.13
39.25,-74.61
39.6,-74.37
40.12,-74.04
39.99,-74.07
28.21,-82.65
39.54,-79.64
30.21,-93.21
30.2,-93.4
30.19,-93.22
30.39,-91.18
30.22,-93.19
30.38,-90.1
32.73,-97.45
30.22,-92.38
30.21,-92.01
30.38,-90.06
40.71,-73.71
33.93,-78.65
32.04,-80.97
31.18,-81.38
46.09,-93.26
29.55,-95.34
30.23,-97.77
28.87,-82.05
25.77,-80.28
29.85,-84.68
42.37,-87.84
27.11,-82.44
32.6,-96.81
31.86,-103.09
29.75,-95.39
31.77,-106.48
29.97,-90.24
30.4,-92.22
30.31,-93.22
30.46,-89.09
30.23,-93.33
30.11,-93.34
30.22,-93.37
30.32,-92.04
30.46,-89.02
30.1,-90.97
30.44,-88.89
30.18,-93.21
30.18,-93.2
34.67,-86.45
32.81,-96.69
33.56,-101.88
33.55,-101.93
30.7,-89.47
32.6,-96.76
40.75,-72.86
30.91,-94
29.59,-95.52
27.11,-82.46
27.81,-82.69
25.85,-80.3
25.69,-80.44
26.74,-80.11
29.48,-98.47
29.13,-95.07
29.55,-99.72
31.86,-106.54
28.8,-96.99
32.88,-96.64
29.45,-95.09
36.99,-76.41
32.05,-81.11
33.99,-83.71
31.77,-84.44
33.75,-84.45
30.03,-95.61
30.08,-95.19
32.57,-97.14
32.37,-90.36
29.7,-95.51
30.2,-93.22
30.21,-93.18
30.45,-91.17
30.23,-92.26
30.24,-93.36
30.21,-93.21
32.33,-90.26
30.04,-95.37
41.07,-82.22
40.05,-83.05
41.36,-82.1
40.03,-83.02
41.53,-83.9
39.14,-84.46
39.98,-83.05
38.7,-75.08
38.7,-75.08
38.54,-75.07
38.7,-75.08
39.3,-75.6
38.74,-75.08
38.55,-75.11
39.06,-75.4
38.48,-75.09
38.53,-75.06
34.49,-114.33
38.46,-75.08
33.57,-112.08
38.11,-103.87
41.67,-86.97
33.34,-105.68
45.52,-122.6
34.73,-79.35
33.8,-81.48
32.75,-79.91
25.82,-80.19
38.4,-120.69
39.4,-74.38
42.92,-78.89
34.61,-79.7
31.18,-81.38
33.21,-80.36
34.3,-79.88
34.29,-79.85
35.39,-82.02
36.91,-76.08
25.96,-80.13
33.39,-112.03
34.51,-109.39
39.1,-74.72
31.2,-81.38
33.33,-80.42
32,-80.98
34.3,-77.76
30.69,-88.07
33.49,-112.17
33.5,-112.12
48.46,-122.96
48.75,-122.49
32.08,-88.24
35.03,-94.64
35.48,-97.34
40.42,-74.05
40.61,-85.57
39.2,-85.9
36.14,-80.21
30,-93.96
37.24,-76.73
41.31,-72.92
44.94,-72.97
32.81,-79.88
35.23,-88.24
